site_id,region,latitude,longitude,signal_strength,status
400514,Vasteras,59.590291,16.564619,-76.2,degraded
400515,Orebro,59.287416,15.246424,-70.7,offline
400516,Linkoping,58.430336,15.642349,-73.5,maintenance
400517,Jonkoping,57.804988,14.12835,-81.9,offline
400518,Vaxjo,56.870707,14.83928,-94.0,maintenance
400519,Lulea,65.608973,22.130873,-78.7,active
400520,Umea,63.815487,20.264627,-93.8,active
400521,Helsingborg,56.059515,12.693606,-65.6,degraded
400522,Norrkoping,58.606222,16.188675,-79.5,degraded
400523,Sundsvall,62.394635,17.311604,-73.8,active
400524,Gavle,60.688297,17.132976,-68.6,offline
400525,Stockholm,59.312374,18.034442,-82.7,offline
400526,Gothenburg,57.682726,12.01413,-64.4,active
400527,Malmo,55.634168,13.001566,-87.7,active
400528,Uppsala,59.874738,17.660166,-62.8,offline
400529,Vasteras,59.638927,16.534757,-65.9,degraded
400530,Orebro,59.297477,15.245941,-84.5,offline
400531,Linkoping,58.438649,15.651364,-93.2,active
400532,Jonkoping,57.759718,14.201228,-83.8,active
400533,Vaxjo,56.892671,14.783715,-97.9,active
400534,Lulea,65.613509,22.15174,-72.1,degraded
400535,Umea,63.827716,20.288869,-89.1,active
400536,Helsingborg,56.025807,12.669578,-66.5,active
400537,Norrkoping,58.559633,16.205216,-75.9,active
400538,Sundsvall,62.37524,17.272283,-76.6,degraded
400539,Gavle,60.680767,17.157563,-96.2,offline
400540,Stockholm,59.301954,18.063717,-78.6,active
400541,Gothenburg,57.687308,12.014079,-89.6,offline
400542,Malmo,55.609567,13.009998,-70.2,active
400543,Uppsala,59.842814,17.669001,-62.5,maintenance
400544,Vasteras,59.594363,16.52884,-95.8,maintenance
400545,Orebro,59.298083,15.246326,-75.5,degraded
400546,Linkoping,58.414151,15.585151,-85.6,offline
400547,Jonkoping,57.792881,14.184664,-86.5,degraded
400548,Vaxjo,56.873496,14.789891,-91.4,maintenance
400549,Lulea,65.583211,22.182647,-87.2,offline
400550,Umea,63.804461,20.260042,-95.9,degraded
400551,Helsingborg,56.074567,12.699083,-93.2,active
400552,Norrkoping,58.573,16.178821,-95.2,degraded
400553,Sundsvall,62.411628,17.274297,-71.9,active
400554,Gavle,60.647992,17.131473,-76.2,active
400555,Stockholm,59.351717,18.043653,-70.6,offline
400556,Gothenburg,57.719187,11.951961,-90.5,active
400557,Malmo,55.593191,13.03652,-90.4,active
400558,Uppsala,59.886325,17.608285,-62.0,degraded
400559,Vasteras,59.635966,16.56045,-72.7,degraded
400560,Orebro,59.300208,15.217566,-70.1,degraded
400561,Linkoping,58.408775,15.633298,-86.9,active
400562,Jonkoping,57.783369,14.161582,-94.5,offline
400563,Vaxjo,56.877169,14.833078,-65.1,active
400564,Lulea,65.573575,22.118357,-66.9,offline
400565,Umea,63.804555,20.243862,-64.3,maintenance
400566,Helsingborg,56.059701,12.678115,-90.9,active
400567,Norrkoping,58.58049,16.219069,-80.0,offline
400568,Sundsvall,62.417408,17.293905,-70.5,degraded
400569,Gavle,60.70289,17.152636,-80.3,active
400570,Stockholm,59.343266,18.056774,-93.0,maintenance
400571,Gothenburg,57.708199,12.007952,-78.5,offline
400572,Malmo,55.632434,13.005716,-67.8,active
400573,Uppsala,59.885311,17.652357,-70.5,degraded
400574,Vasteras,59.589349,16.555256,-95.6,active
400575,Orebro,59.245848,15.213859,-84.6,maintenance
400576,Linkoping,58.419064,15.656112,-65.1,offline
400577,Jonkoping,57.781871,14.122329,-78.1,active
400578,Vaxjo,56.850004,14.823675,-78.7,active
400579,Lulea,65.555829,22.179753,-73.7,active
400580,Umea,63.802221,20.230705,-92.6,active
400581,Helsingborg,56.053687,12.674693,-85.2,degraded
400582,Norrkoping,58.562441,16.229144,-81.5,active
400583,Sundsvall,62.420214,17.284969,-73.4,active
400584,Gavle,60.684124,17.169958,-70.7,active
400585,Stockholm,59.323617,18.058774,-80.9,offline
400586,Gothenburg,57.679467,11.948311,-80.0,degraded
400587,Malmo,55.613694,12.990302,-62.8,active
400588,Uppsala,59.882287,17.672432,-89.7,offline
400589,Vasteras,59.634353,16.54284,-96.3,active
400590,Orebro,59.286366,15.19583,-78.5,offline
400591,Linkoping,58.382774,15.655701,-86.7,active
400592,Jonkoping,57.787822,14.18198,-72.3,degraded
400593,Vaxjo,56.904732,14.789842,-77.7,maintenance
400594,Lulea,65.604879,22.145833,-65.7,active
400595,Umea,63.818831,20.28218,-69.5,offline
400596,Helsingborg,56.05995,12.694563,-62.9,active
400597,Norrkoping,58.563561,16.170972,-95.3,maintenance
400598,Sundsvall,62.40694,17.343289,-83.7,active
400599,Gavle,60.646678,17.123166,-62.3,degraded
400600,Stockholm,59.312988,18.072843,-84.5,active
400601,Gothenburg,57.719682,11.987454,-94.9,maintenance
400602,Malmo,55.592723,12.983516,-95.4,active
400603,Uppsala,59.837853,17.655834,-75.2,offline
400604,Vasteras,59.604477,16.533656,-94.7,active
400605,Orebro,59.271984,15.234308,-94.3,active
400606,Linkoping,58.392044,15.617307,-78.0,degraded
400607,Jonkoping,57.758798,14.12897,-78.0,maintenance
400608,Vaxjo,56.884883,14.791854,-84.1,active
400609,Lulea,65.579629,22.177034,-71.9,maintenance
400610,Umea,63.850112,20.301254,-77.4,active
400611,Helsingborg,56.057619,12.66806,-88.3,active
400612,Norrkoping,58.587287,16.157461,-82.4,degraded
400613,Sundsvall,62.378785,17.329513,-85.0,active
400614,Gavle,60.688154,17.140964,-75.8,degraded
400615,Stockholm,59.305718,18.052973,-63.8,active
400616,Gothenburg,57.729397,11.964991,-67.0,degraded
400617,Malmo,55.595084,13.029038,-67.1,maintenance
400618,Uppsala,59.836767,17.624553,-63.9,active
400619,Vasteras,59.609841,16.519011,-83.7,active
400620,Orebro,59.262787,15.228997,-80.3,maintenance
400621,Linkoping,58.427718,15.607471,-87.9,degraded
400622,Jonkoping,57.774501,14.196365,-90.8,maintenance
400623,Vaxjo,56.859796,14.827309,-97.0,offline
400624,Lulea,65.582497,22.171369,-82.2,active
400625,Umea,63.845677,20.228533,-67.5,degraded
400626,Helsingborg,56.056879,12.665634,-87.1,active
400627,Norrkoping,58.59722,16.209619,-69.6,active
400628,Sundsvall,62.387744,17.314735,-77.0,maintenance
400629,Gavle,60.675297,17.174931,-73.1,maintenance
400630,Stockholm,59.301506,18.106074,-72.7,maintenance
400631,Gothenburg,57.714529,12.007752,-94.1,active
400632,Malmo,55.614456,12.992201,-74.7,active
400633,Uppsala,59.862393,17.650502,-74.7,active
400634,Vasteras,59.639043,16.539236,-97.6,active
400635,Orebro,59.25862,15.233148,-77.9,offline
400636,Linkoping,58.415314,15.617062,-83.9,offline
400637,Jonkoping,57.787915,14.161837,-85.6,active
400638,Vaxjo,56.877966,14.789535,-64.9,active
400639,Lulea,65.561764,22.189954,-92.9,active
400640,Umea,63.816384,20.285742,-79.2,active
400641,Helsingborg,56.04507,12.689553,-72.9,active
400642,Norrkoping,58.56173,16.155975,-72.4,active
400643,Sundsvall,62.411751,17.318738,-73.6,active
400644,Gavle,60.700695,17.160539,-79.4,maintenance
400645,Stockholm,59.308908,18.073388,-63.5,active
400646,Gothenburg,57.726765,11.984981,-91.3,offline
400647,Malmo,55.600928,12.966135,-75.9,active
400648,Uppsala,59.855575,17.633264,-97.8,active
400649,Vasteras,59.593447,16.564986,-68.9,active
400650,Orebro,59.279941,15.23736,-78.7,active
400651,Linkoping,58.400359,15.618004,-88.6,degraded
400652,Jonkoping,57.784263,14.172929,-76.5,maintenance
400653,Vaxjo,56.872553,14.775039,-85.3,degraded
400654,Lulea,65.591842,22.179799,-72.6,active
400655,Umea,63.850921,20.270213,-73.8,active
400656,Helsingborg,56.023572,12.67893,-91.4,offline
400657,Norrkoping,58.566182,16.183477,-76.5,maintenance
400658,Sundsvall,62.383823,17.28176,-75.1,offline
400659,Gavle,60.70005,17.175756,-91.8,active
400660,Stockholm,59.328679,18.039824,-86.7,degraded
400661,Gothenburg,57.716065,12.003842,-63.7,degraded
400662,Malmo,55.583192,13.029017,-63.3,maintenance
400663,Uppsala,59.867784,17.631631,-80.3,offline
400664,Vasteras,59.631494,16.543896,-95.0,active
400665,Orebro,59.293053,15.191042,-96.8,active
400666,Linkoping,58.413057,15.594857,-81.5,offline
400667,Jonkoping,57.798953,14.161425,-79.6,maintenance
400668,Vaxjo,56.855852,14.827909,-68.4,active
400669,Lulea,65.587323,22.175243,-70.6,degraded
400670,Umea,63.828581,20.302182,-94.3,offline
400671,Helsingborg,56.061581,12.678317,-62.0,degraded
400672,Norrkoping,58.573469,16.221376,-94.9,active
400673,Sundsvall,62.407338,17.285856,-68.8,maintenance
400674,Gavle,60.686248,17.170184,-76.0,degraded
400675,Stockholm,59.309259,18.039739,-90.6,active
400676,Gothenburg,57.727226,11.980206,-78.8,maintenance
400677,Malmo,55.607326,12.989692,-72.7,active
400678,Uppsala,59.862964,17.675092,-79.5,offline
400679,Vasteras,59.630011,16.515647,-71.0,degraded
400680,Orebro,59.300426,15.252799,-66.8,active
400681,Linkoping,58.422886,15.592015,-92.7,active
400682,Jonkoping,57.802309,14.182718,-73.7,degraded
400683,Vaxjo,56.85753,14.816492,-75.4,degraded
400684,Lulea,65.58192,22.16539,-66.3,active
400685,Umea,63.819971,20.282984,-73.0,active
400686,Helsingborg,56.043782,12.693544,-77.0,offline
400687,Norrkoping,58.563288,16.230172,-75.1,offline
400688,Sundsvall,62.382293,17.271966,-78.8,active
400689,Gavle,60.702988,17.167288,-80.2,active
400690,Stockholm,59.349001,18.05562,-77.2,maintenance
400691,Gothenburg,57.730045,11.997664,-65.8,active
400692,Malmo,55.577757,13.013894,-67.9,active
400693,Uppsala,59.836054,17.667512,-82.1,active
400694,Vasteras,59.64061,16.539024,-62.2,active
400695,Orebro,59.298229,15.197549,-66.5,active
400696,Linkoping,58.3864,15.610235,-95.0,offline
400697,Jonkoping,57.806828,14.135042,-83.7,active
400698,Vaxjo,56.892559,14.826319,-82.5,active
400699,Lulea,65.597022,22.114787,-80.8,active
400700,Umea,63.831421,20.264556,-82.0,active
400701,Helsingborg,56.058236,12.719869,-62.4,degraded
400702,Norrkoping,58.599342,16.190616,-89.8,active
400703,Sundsvall,62.404646,17.275094,-86.7,active
400704,Gavle,60.653128,17.163177,-70.9,active
400705,Stockholm,59.337795,18.082771,-95.5,maintenance
400706,Gothenburg,57.679408,11.986602,-82.2,offline
400707,Malmo,55.587783,13.023662,-64.9,maintenance
400708,Uppsala,59.869794,17.667697,-94.9,active
400709,Vasteras,59.589501,16.514653,-71.7,active
400710,Orebro,59.303095,15.19856,-93.0,active
400711,Linkoping,58.419477,15.601253,-76.4,offline
400712,Jonkoping,57.789056,14.184118,-73.1,offline
400713,Vaxjo,56.90155,14.782336,-76.2,active
400714,Lulea,65.599671,22.138343,-96.0,active
400715,Umea,63.825493,20.232019,-80.0,maintenance
400716,Helsingborg,56.020761,12.725598,-97.6,active
400717,Norrkoping,58.613735,16.162959,-67.0,maintenance
400718,Sundsvall,62.386052,17.310608,-91.8,degraded
400719,Gavle,60.702167,17.162929,-97.4,active
400720,Stockholm,59.300128,18.045859,-64.8,degraded
400721,Gothenburg,57.709297,11.984886,-80.0,degraded
400722,Malmo,55.600415,12.995982,-74.9,maintenance
400723,Uppsala,59.865563,17.621097,-86.8,maintenance
400724,Vasteras,59.636355,16.582745,-92.4,active
400725,Orebro,59.268744,15.224144,-68.0,offline
400726,Linkoping,58.419389,15.606214,-82.3,active
400727,Jonkoping,57.756074,14.128697,-82.4,degraded
400728,Vaxjo,56.885738,14.770302,-74.0,offline
400729,Lulea,65.599239,22.124255,-72.5,offline
400730,Umea,63.796481,20.262713,-85.5,maintenance
400731,Helsingborg,56.063479,12.712161,-92.0,active
400732,Norrkoping,58.602687,16.222277,-71.6,active
400733,Sundsvall,62.407086,17.269249,-68.9,active
400734,Gavle,60.676331,17.122336,-62.9,offline
400735,Stockholm,59.303924,18.065016,-85.0,degraded
400736,Gothenburg,57.730462,11.947951,-92.3,active
400737,Malmo,55.628656,13.01773,-93.8,offline
400738,Uppsala,59.859129,17.602423,-66.9,active
400739,Vasteras,59.583859,16.533918,-64.9,active
400740,Orebro,59.30117,15.241999,-78.1,offline
400741,Linkoping,58.42524,15.61495,-86.4,degraded
400742,Jonkoping,57.807551,14.147395,-68.3,maintenance
400743,Vaxjo,56.871368,14.806063,-65.5,active
400744,Lulea,65.568191,22.155962,-96.3,degraded
400745,Umea,63.799936,20.260208,-87.8,active
400746,Helsingborg,56.036138,12.698747,-97.7,active
400747,Norrkoping,58.575196,16.215161,-71.4,active
400748,Sundsvall,62.388636,17.314235,-80.2,active
400749,Gavle,60.688848,17.145025,-69.3,active
400750,Stockholm,59.299683,18.061403,-89.6,active
400751,Gothenburg,57.717057,11.990077,-97.7,active
400752,Malmo,55.575088,13.016384,-67.4,offline
400753,Uppsala,59.847051,17.615316,-62.6,degraded
400754,Vasteras,59.610622,16.509592,-62.1,offline
400755,Orebro,59.26209,15.176912,-89.7,maintenance
400756,Linkoping,58.405583,15.653046,-81.5,offline
400757,Jonkoping,57.757694,14.129446,-93.2,degraded
400758,Vaxjo,56.85349,14.811326,-82.3,active
400759,Lulea,65.569006,22.135579,-86.7,degraded
400760,Umea,63.837844,20.281828,-86.5,active
400761,Helsingborg,56.030517,12.729984,-93.1,maintenance
400762,Norrkoping,58.564238,16.160853,-81.8,active
400763,Sundsvall,62.385191,17.309774,-63.3,active
400764,Gavle,60.672015,17.138368,-67.3,active
400765,Stockholm,59.308757,18.083484,-68.3,offline
400766,Gothenburg,57.715098,11.951802,-67.2,active
400767,Malmo,55.580473,12.983658,-85.2,maintenance
400768,Uppsala,59.831537,17.622807,-68.5,active
400769,Vasteras,59.582965,16.537151,-81.7,offline
400770,Orebro,59.278307,15.180978,-94.3,active
400771,Linkoping,58.388087,15.586334,-69.9,active
400772,Jonkoping,57.760443,14.187694,-84.6,offline
400773,Vaxjo,56.905254,14.772623,-76.9,active
400774,Lulea,65.556108,22.119858,-65.5,degraded
400775,Umea,63.844358,20.230358,-67.5,active
400776,Helsingborg,56.023852,12.729882,-96.2,maintenance
400777,Norrkoping,58.583689,16.210354,-80.1,degraded
400778,Sundsvall,62.401793,17.280725,-90.3,active
400779,Gavle,60.661399,17.136981,-92.6,maintenance
400780,Stockholm,59.336451,18.048263,-87.4,degraded
400781,Gothenburg,57.731867,11.972922,-94.8,degraded
400782,Malmo,55.583234,12.979757,-66.2,maintenance
400783,Uppsala,59.843549,17.678427,-78.4,active
400784,Vasteras,59.640464,16.567353,-85.1,maintenance
400785,Orebro,59.292186,15.200923,-77.6,active
400786,Linkoping,58.404103,15.595785,-86.5,active
400787,Jonkoping,57.754358,14.186655,-87.9,degraded
400788,Vaxjo,56.880766,14.827247,-62.0,active
400789,Lulea,65.560808,22.167249,-88.4,offline
400790,Umea,63.799155,20.302711,-90.1,degraded
400791,Helsingborg,56.037788,12.721638,-67.6,active
400792,Norrkoping,58.571893,16.17784,-71.4,active
400793,Sundsvall,62.415639,17.269157,-72.8,maintenance
400794,Gavle,60.678716,17.146349,-91.2,degraded
400795,Stockholm,59.331827,18.042645,-96.6,active
400796,Gothenburg,57.692857,11.952105,-79.0,active
400797,Malmo,55.594904,13.012931,-69.0,active
400798,Uppsala,59.871616,17.672402,-67.6,active
400799,Vasteras,59.584673,16.516617,-72.6,active
400800,Orebro,59.291762,15.241118,-67.0,active
400801,Linkoping,58.403215,15.656754,-83.8,active
400802,Jonkoping,57.772794,14.147608,-62.9,offline
400803,Vaxjo,56.905922,14.829247,-63.4,offline
400804,Lulea,65.573837,22.171275,-77.8,maintenance
400805,Umea,63.84302,20.240859,-76.8,active
400806,Helsingborg,56.039203,12.71322,-87.4,active
400807,Norrkoping,58.60143,16.228303,-63.8,degraded
400808,Sundsvall,62.411845,17.328566,-77.6,active
400809,Gavle,60.681043,17.174983,-63.2,active
400810,Stockholm,59.337679,18.036929,-80.1,active
400811,Gothenburg,57.723621,11.95364,-62.6,active
400812,Malmo,55.613171,13.040846,-68.4,offline
400813,Uppsala,59.866946,17.669832,-81.9,active
400814,Vasteras,59.593681,16.560254,-85.4,active
400815,Orebro,59.288525,15.177252,-82.2,degraded
400816,Linkoping,58.438946,15.652164,-80.2,degraded
400817,Jonkoping,57.773674,14.151828,-68.2,maintenance
400818,Vaxjo,56.888058,14.820873,-92.1,active
400819,Lulea,65.602752,22.117373,-97.3,active
400820,Umea,63.8529,20.228936,-91.9,degraded
400821,Helsingborg,56.026154,12.6605,-64.1,active
400822,Norrkoping,58.577977,16.231222,-65.8,offline
400823,Sundsvall,62.36266,17.342295,-92.1,degraded
400824,Gavle,60.654326,17.109401,-90.6,active
400825,Stockholm,59.323857,18.072929,-64.7,maintenance
400826,Gothenburg,57.694816,11.957122,-89.4,active
400827,Malmo,55.598574,13.007773,-80.3,active
400828,Uppsala,59.85025,17.633108,-87.4,offline
400829,Vasteras,59.618605,16.543226,-94.5,active
400830,Orebro,59.25555,15.196745,-95.1,active
400831,Linkoping,58.399301,15.613197,-80.4,offline
400832,Jonkoping,57.7685,14.173149,-84.0,active
400833,Vaxjo,56.90213,14.795452,-82.0,active
400834,Lulea,65.581184,22.135772,-67.9,maintenance
400835,Umea,63.799498,20.283179,-74.0,active
400836,Helsingborg,56.056588,12.719154,-83.1,maintenance
400837,Norrkoping,58.571351,16.157279,-84.1,maintenance
400838,Sundsvall,62.385918,17.309741,-66.8,degraded
400839,Gavle,60.679263,17.120151,-87.2,degraded
400840,Stockholm,59.353467,18.085744,-79.9,maintenance
400841,Gothenburg,57.726927,11.988803,-75.7,active
400842,Malmo,55.631955,12.999723,-63.8,active
400843,Uppsala,59.88693,17.663577,-93.5,degraded
400844,Vasteras,59.585802,16.55945,-90.7,offline
400845,Orebro,59.254173,15.221004,-86.5,offline
400846,Linkoping,58.43565,15.586761,-84.0,degraded
400847,Jonkoping,57.785723,14.19033,-79.3,active
400848,Vaxjo,56.896193,14.815745,-79.2,degraded
400849,Lulea,65.561551,22.126671,-77.6,maintenance
400850,Umea,63.841303,20.298172,-64.7,maintenance
400851,Helsingborg,56.063273,12.71736,-66.8,active
400852,Norrkoping,58.610374,16.173531,-74.4,maintenance
400853,Sundsvall,62.397338,17.269897,-88.1,active
400854,Gavle,60.681995,17.155765,-83.5,degraded
400855,Stockholm,59.352674,18.05512,-89.4,offline
400856,Gothenburg,57.707413,11.956087,-84.6,active
400857,Malmo,55.624043,12.988044,-87.9,degraded
400858,Uppsala,59.880094,17.653688,-63.0,active
400859,Vasteras,59.589163,16.582738,-82.0,active
400860,Orebro,59.261465,15.206742,-74.8,active
400861,Linkoping,58.407303,15.654475,-83.3,degraded
400862,Jonkoping,57.79817,14.191175,-68.4,maintenance
400863,Vaxjo,56.896489,14.771149,-72.5,degraded
400864,Lulea,65.562939,22.182804,-66.3,active
400865,Umea,63.806224,20.293014,-90.8,active
400866,Helsingborg,56.031469,12.691016,-65.0,offline
400867,Norrkoping,58.569647,16.181868,-81.3,degraded
400868,Sundsvall,62.398925,17.27681,-96.9,active
400869,Gavle,60.674227,17.136988,-63.4,degraded
400870,Stockholm,59.334513,18.056581,-92.1,active
400871,Gothenburg,57.723838,11.989708,-87.7,degraded
400872,Malmo,55.577979,13.032106,-69.9,active
400873,Uppsala,59.880027,17.65069,-73.6,active
400874,Vasteras,59.620195,16.545862,-66.9,offline
400875,Orebro,59.245834,15.246321,-74.7,maintenance
400876,Linkoping,58.428852,15.599302,-76.1,active
400877,Jonkoping,57.795364,14.178549,-88.1,degraded
400878,Vaxjo,56.900095,14.80262,-90.1,active
400879,Lulea,65.595432,22.180645,-83.7,active
400880,Umea,63.796241,20.302954,-63.2,active
400881,Helsingborg,56.050187,12.702002,-87.8,offline
400882,Norrkoping,58.564186,16.157507,-62.4,offline
400883,Sundsvall,62.380308,17.289051,-74.4,offline
400884,Gavle,60.662827,17.113294,-70.4,active
400885,Stockholm,59.347626,18.092789,-76.4,offline
400886,Gothenburg,57.698075,11.945794,-97.1,degraded
400887,Malmo,55.634848,12.984554,-82.9,degraded
400888,Uppsala,59.872804,17.645542,-62.2,active
400889,Vasteras,59.60169,16.56187,-73.3,offline
400890,Orebro,59.292394,15.245922,-73.8,maintenance
400891,Linkoping,58.398812,15.594999,-74.3,maintenance
400892,Jonkoping,57.763468,14.129608,-93.4,active
400893,Vaxjo,56.892511,14.810623,-65.1,offline
400894,Lulea,65.608775,22.167055,-90.0,active
400895,Umea,63.840453,20.247567,-69.6,active
400896,Helsingborg,56.038801,12.701346,-81.3,active
400897,Norrkoping,58.585932,16.221711,-77.0,maintenance
400898,Sundsvall,62.365073,17.338054,-80.0,offline
400899,Gavle,60.6678,17.125168,-96.1,active
400900,Stockholm,59.307542,18.044624,-83.3,maintenance
400901,Gothenburg,57.732471,12.013532,-92.8,offline
400902,Malmo,55.585821,12.970265,-86.0,active
400903,Uppsala,59.847405,17.603541,-81.7,active
400904,Vasteras,59.626772,16.518288,-70.5,degraded
